ID,Title,Genre,SinopsisPalabra,Sinopsis
48736,Sono Bisque Doll wa Koi wo Suru,Romance.SliceofLife,High.school.student.Wakana.Gojou.spends.his.days.perfecting.the.art.of.making.hina.dolls.hoping.to.eventually.reach.his.grandfather's.level.of.expertise.While.his.fellow.teenagers.busy.themselves.with.pop.culture.Gojou.finds.bliss.in.sewing.clothes.for.his.dolls.Nonetheless.he.goes.to.great.lengths.to.keep.his.unique.hobby.a.secret.as.he.believes.that.he.would.be.ridiculed.were.it.revealed.Enter.Marin.Kitagawa.an.extraordinarily.pretty.girl.whose.confidence.and.poise.are.in.stark.contrast.to.Gojou's.meekness.It.would.defy.common.sense.for.the.friendless.Gojou.to.mix.with.the.likes.of.Kitagawa.who.is.always.surrounded.by.her.peers.However.the.unimaginable.happens.when.Kitagawa.discovers.Gojou's.prowess.with.a.sewing.machine.and.brightly.confesses.to.him.about.her.own.hobby:.cosplay.Because.her.sewing.skills.are.pitiable.she.decides.to.enlist.his.help.As.Gojou.and.Kitagawa.work.together.on.one.cosplay.outfit.after.another.they.cannot.help.but.grow.closeâ€”even.though.their.lives.are.worlds.apart.,"High school student Wakana Gojou spends his days perfecting the art of making hina dolls, hoping to eventually reach his grandfather's level of expertise. While his fellow teenagers busy themselves with pop culture, Gojou finds bliss in sewing clothes for his dolls. Nonetheless, he goes to great lengths to keep his unique hobby a secret, as he believes that he would be ridiculed were it revealed. Enter Marin Kitagawa, an extraordinarily pretty girl whose confidence and poise are in stark contrast to Gojou's meekness. It would defy common sense for the friendless Gojou to mix with the likes of Kitagawa, who is always surrounded by her peers. However, the unimaginable happens when Kitagawa discovers Gojou's prowess with a sewing machine and brightly confesses to him about her own hobby: cosplay. Because her sewing skills are pitiable, she decides to enlist his help. As Gojou and Kitagawa work together on one cosplay outfit after another, they cannot help but grow closeâ€”even though their lives are worlds apart. "
3588,Soul Eater,Action.Comedy.Fantasy.Supernatural,"Death.City.is.home.to.the.famous.Death.Weapon.Meister.Academy.a.technical.academy.headed.by.the.Shinigamiâ€”Lord.Death.himself.Its.mission:.to.raise.""Death.Scythes"".for.the.Shinigami.to.wield.against.the.many.evils.of.their.fantastical.world.These.Death.Scythes.however.are.not.made.from.physical.weapons;.rather.they.are.born.from.human.hybrids.who.have.the.ability.to.transform.their.bodies.into.Demon.Weapons.and.only.after.they.have.consumed.the.souls.of.99.evil.beings.and.one.witch's.soul.Soul.Eater.Evans.a.Demon.Scythe.who.only.seems.to.care.about.what's.cool.aims.to.become.a.Death.Scythe.with.the.help.of.his.straight-laced.wielder.or.meister.Maka.Albarn.The.contrasting.duo.work.and.study.alongside.the.hot.headed.Blackâ˜†Star.and.his.caring.weapon.Tsubaki.as.well.as.the.Shinigami's.own.son.Death.the.Kid.an.obsessive-compulsive.dual.wielder.of.twin.pistols.Patty.and.Liz.Soul.Eater.follows.these.students.of.Shibusen.as.they.take.on.missions.to.collect.souls.and.protect.the.city.from.the.world's.threats.while.working.together.under.the.snickering.sun.to.become.sounder.in.mind.body.and.soul.","Death City is home to the famous Death Weapon Meister Academy, a technical academy headed by the Shinigamiâ€”Lord Death himself. Its mission: to raise ""Death Scythes"" for the Shinigami to wield against the many evils of their fantastical world. These Death Scythes, however, are not made from physical weapons; rather, they are born from human hybrids who have the ability to transform their bodies into Demon Weapons, and only after they have consumed the souls of 99 evil beings and one witch's soul. Soul Eater Evans, a Demon Scythe who only seems to care about what's cool, aims to become a Death Scythe with the help of his straight-laced wielder, or meister, Maka Albarn. The contrasting duo work and study alongside the hot headed Blackâ˜†Star and his caring weapon Tsubaki, as well as the Shinigami's own son, Death the Kid, an obsessive-compulsive dual wielder of twin pistols Patty and Liz. Soul Eater follows these students of Shibusen as they take on missions to collect souls and protect the city from the world's threats while working together under the snickering sun to become sounder in mind, body, and soul. "
50265,Spy x Family,Action.Comedy,"Corrupt.politicians.frenzied.nationalists.and.other.warmongering.forces.constantly.jeopardize.the.thin.veneer.of.peace.between.neighboring.countries.Ostania.and.Westalis.In.spite.of.their.plots.renowned.spy.and.master.of.disguise.""Twilight"".fulfills.dangerous.missions.one.after.another.in.the.hope.that.no.child.will.have.to.experience.the.horrors.of.war.In.the.bustling.Ostanian.city.of.Berlint.Twilight.dons.the.alias.of.""Loid.Forger"".an.esteemed.psychiatrist.However.his.true.intention.is.to.gather.intelligence.on.prominent.politician.Donovan.Desmond.who.only.appears.rarely.in.public.at.his.sons'.school:.the.prestigious.Eden.Academy.Enlisting.the.help.of.unmarried.city.hall.clerk.Yor.Briar.to.act.as.his.wife.and.adopting.the.curious.six-year-old.orphan.Anya.as.his.daughter.Loid.enacts.his.master.plan.He.will.enroll.Anya.in.Eden.Academy.where.Loid.hopes.she.will.excel.and.give.him.the.opportunity.to.meet.Donovan.without.arousing.suspicion.Unfortunately.for.Loid.even.a.man.of.his.talents.has.trouble.playing.the.figure.of.a.loving.father.and.husband.And.just.like.Loid.is.hiding.his.true.identity.Yorâ€”who.is.an.underground.assassin.known.as.""Thorn.Princess""â€”and.Anyaâ€”an.esper.who.can.read.people's.mindsâ€”have.no.plans.to.disclose.their.own.secrets.either.Although.this.picture-perfect.family.is.founded.on.deception.the.Forgers.gradually.come.to.understand.that.the.love.they.share.for.one.another.trumps.all.else.","Corrupt politicians, frenzied nationalists, and other warmongering forces constantly jeopardize the thin veneer of peace between neighboring countries Ostania and Westalis. In spite of their plots, renowned spy and master of disguise ""Twilight"" fulfills dangerous missions one after another in the hope that no child will have to experience the horrors of war. In the bustling Ostanian city of Berlint, Twilight dons the alias of ""Loid Forger,"" an esteemed psychiatrist. However, his true intention is to gather intelligence on prominent politician Donovan Desmond, who only appears rarely in public at his sons' school: the prestigious Eden Academy. Enlisting the help of unmarried city hall clerk Yor Briar to act as his wife and adopting the curious six-year-old orphan Anya as his daughter, Loid enacts his master plan. He will enroll Anya in Eden Academy, where Loid hopes she will excel and give him the opportunity to meet Donovan without arousing suspicion. Unfortunately for Loid, even a man of his talents has trouble playing the figure of a loving father and husband. And just like Loid is hiding his true identity, Yorâ€”who is an underground assassin known as ""Thorn Princess""â€”and Anyaâ€”an esper who can read people's mindsâ€”have no plans to disclose their own secrets either. Although this picture-perfect family is founded on deception, the Forgers gradually come to understand that the love they share for one another trumps all else. "
9253,Steins;Gate,Drama.Psychological.SciFi.Thriller,"Eccentric.scientist.Rintarou.Okabe.has.a.never-ending.thirst.for.scientific.exploration.Together.with.his.ditzy.but.well-meaning.friend.Mayuri.Shiina.and.his.roommate.Itaru.Hashida.Rintarou.founds.the.Future.Gadget.Laboratory.in.the.hopes.of.creating.technological.innovations.that.baffle.the.human.psyche.Despite.claims.of.grandeur.the.only.notable.""gadget"".the.trio.have.created.is.a.microwave.that.has.the.mystifying.power.to.turn.bananas.into.green.goo.However.when.Rintarou.decides.to.attend.neuroscientist.Kurisu.Makise's.conference.on.time.travel.he.experiences.a.series.of.strange.events.that.lead.him.to.believe.that.there.is.more.to.the.""Phone.Microwave"".gadget.than.meets.the.eye.Apparently.able.to.send.text.messages.into.the.past.using.the.microwave.Rintarou.dabbles.further.with.the.""time.machine"".attracting.the.ire.and.attention.of.the.mysterious.organization.SERN.Due.to.the.novel.discovery.Rintarou.and.his.friends.find.themselves.in.an.ever-present.danger.As.he.works.to.mitigate.the.damage.his.invention.has.caused.to.the.timeline.he.is.not.only.fighting.a.battle.to.save.his.loved.ones.but.also.one.against.his.degrading.sanity.","Eccentric scientist Rintarou Okabe has a never-ending thirst for scientific exploration. Together with his ditzy but well-meaning friend Mayuri Shiina and his roommate Itaru Hashida, Rintarou founds the Future Gadget Laboratory in the hopes of creating technological innovations that baffle the human psyche. Despite claims of grandeur, the only notable ""gadget"" the trio have created is a microwave that has the mystifying power to turn bananas into green goo. However, when Rintarou decides to attend neuroscientist Kurisu Makise's conference on time travel, he experiences a series of strange events that lead him to believe that there is more to the ""Phone Microwave"" gadget than meets the eye. Apparently able to send text messages into the past using the microwave, Rintarou dabbles further with the ""time machine,"" attracting the ire and attention of the mysterious organization SERN. Due to the novel discovery, Rintarou and his friends find themselves in an ever-present danger. As he works to mitigate the damage his invention has caused to the timeline, he is not only fighting a battle to save his loved ones, but also one against his degrading sanity. "
28621,Subete ga F ni Naru,Mystery.Psychological.SciFi,In.a.research.facility.hidden.away.on.a.remote.island.genius.programmer.Shiki.Magata.has.lived.as.a.recluse.for.years.She.rarely.sees.guests.but.associate.professor.Souhei.Saikawa.and.university.student.Moe.Nishinosono.still.seek.her.out.However.their.meeting.is.cut.short.when.they.are.caught.up.in.a.locked-room.murder.mystery.Everything.is.not.as.it.seems.and.many.secrets.are.hidden.Within.an.isolated.facility.a.seemingly.impossible.and.gruesome.crime.takes.place.and.Saikawa.and.Moe.must.unravel.the.truth.behind.the.murder.and.Magata's.shrouded.past.,"In a research facility hidden away on a remote island, genius programmer Shiki Magata has lived as a recluse for years. She rarely sees guests, but associate professor Souhei Saikawa and university student Moe Nishinosono still seek her out. However, their meeting is cut short when they are caught up in a locked-room murder mystery. Everything is not as it seems, and many secrets are hidden. Within an isolated facility, a seemingly impossible and gruesome crime takes place, and Saikawa and Moe must unravel the truth behind the murder and Magata's shrouded past. "
14289,Suki tte Ii na yo.,Drama.Romance.School,"Friends.will.only.let.you.downâ€”that.is.the.sad.truth.Mei.Tachibana.lives.with.ever.since.she.was.wrongfully.blamed.for.the.death.of.a.class.pet.by.her.so-called.friends.in.grade.school.Since.then.she.has.stayed.away.from.people.in.order.to.avoid.ever.being.hurt.again.However.Mei's.life.begins.to.change.drastically.when.a.misunderstanding.in.high.school.causes.her.to.encounter.popular.student.Yamato.Kurosawa.Yamato.finds.her.intriguing.and.insists.on.being.her.friend.even.though.Mei.wants.nothing.to.do.with.him.But.when.a.dangerous.situation.ends.with.Yamato.kissing.Mei.to.save.her.from.the.unwanted.attention.of.a.stalker.Mei.begins.to.develop.feelings.for.him.On.the.heels.of.her.discovery.that.their.feelings.are.mutual.they.start.dating.and.she.gains.not.only.a.boyfriend.but.friends.as.well.Mei.however.finds.it.very.hard.to.adapt.to.this.new.lifestyle.especially.in.expressing.her.true.feelings.towards.Yamato.Throughout.misunderstandings.of.their.new.relationship.each.other.and.the.attentions.of.other.girls.Mei.and.Yamato.slowly.grow.closer.and.learn.the.true.meaning.of.those.three.little.words:.""I.love.you."".","Friends will only let you downâ€”that is the sad truth Mei Tachibana lives with, ever since she was wrongfully blamed for the death of a class pet by her so-called friends in grade school. Since then, she has stayed away from people in order to avoid ever being hurt again. However, Mei's life begins to change drastically when a misunderstanding in high school causes her to encounter popular student Yamato Kurosawa. Yamato finds her intriguing and insists on being her friend, even though Mei wants nothing to do with him. But when a dangerous situation ends with Yamato kissing Mei to save her from the unwanted attention of a stalker, Mei begins to develop feelings for him. On the heels of her discovery that their feelings are mutual, they start dating and she gains not only a boyfriend, but friends as well. Mei, however, finds it very hard to adapt to this new lifestyle, especially in expressing her true feelings towards Yamato. Throughout misunderstandings of their new relationship, each other, and the attentions of other girls, Mei and Yamato slowly grow closer and learn the true meaning of those three little words: ""I love you."" "
47194,Summertime Render,Mystery.Supernatural,"Since.the.death.of.his.parents.Shinpei.Ajiro.had.lived.with.the.Kofune.family.and.their.two.daughtersâ€”Mio.and.Ushio.Although.he.then.left.his.home.island.to.continue.his.education.in.Tokyo.Shinpei.returns.after.Ushio.tragically.drowns.during.the.attempted.rescue.of.a.little.girl.During.the.funeral.his.best.friend.informs.him.about.bruises.found.around.Ushio's.neck.casting.doubt.over.the.cause.of.her.death.Suspecting.a.murder.has.taken.place.Shinpei.reevaluates.recent.events.but.strange.incidents.only.continue.to.transpire.Disappearing.people.and.other.unexplainable.occurrences.lead.Mio.to.recall.an.old.folktale.referring.to.entities.called.""Shadows"".which.may.not.be.entirely.fantasy.Supposedly.an.encounter.with.one's.Shadow.foretells.the.person's.impending.demise.Facing.the.dark.side.of.Hitogashima.Island.Shinpei.stands.against.his.grim.fate.to.fulfill.Ushio's.final.willâ€”to.protect.Mio.","Since the death of his parents, Shinpei Ajiro had lived with the Kofune family and their two daughtersâ€”Mio and Ushio. Although he then left his home island to continue his education in Tokyo, Shinpei returns after Ushio tragically drowns during the attempted rescue of a little girl. During the funeral, his best friend informs him about bruises found around Ushio's neck, casting doubt over the cause of her death. Suspecting a murder has taken place, Shinpei reevaluates recent events, but strange incidents only continue to transpire. Disappearing people and other unexplainable occurrences lead Mio to recall an old folktale referring to entities called ""Shadows,"" which may not be entirely fantasy. Supposedly, an encounter with one's Shadow foretells the person's impending demise. Facing the dark side of Hitogashima Island, Shinpei stands against his grim fate to fulfill Ushio's final willâ€”to protect Mio. "
11757,Sword Art Online,Action.Adventure.Fantasy.Game.Romance,"Ever.since.the.release.of.the.innovative.NerveGear.gamers.from.all.around.the.globe.have.been.given.the.opportunity.to.experience.a.completely.immersive.virtual.reality.Sword.Art.Online.(SAO).one.of.the.most.recent.games.on.the.console.offers.a.gateway.into.the.wondrous.world.of.Aincrad.a.vivid.medieval.landscape.where.users.can.do.anything.within.the.limits.of.imagination.With.the.release.of.this.worldwide.sensation.gaming.has.never.felt.more.lifelike.However.the.idyllic.fantasy.rapidly.becomes.a.brutal.nightmare.when.SAO's.creator.traps.thousands.of.players.inside.the.game.The.""log-out"".function.has.been.removed.with.the.only.method.of.escape.involving.beating.all.of.Aincrad's.one.hundred.increasingly.difficult.levels.Adding.to.the.struggle.any.in-game.death.becomes.permanent.ending.the.player's.life.in.the.real.world.While.Kazuto.""Kirito"".Kirigaya.was.fortunate.enough.to.be.a.beta-tester.for.the.game.he.quickly.finds.that.despite.his.advantages.he.cannot.overcome.SAO's.challenges.alone.Teaming.up.with.Asuna.Yuuki.and.other.talented.players.Kirito.makes.an.effort.to.face.the.seemingly.insurmountable.trials.head-on.But.with.difficult.bosses.and.threatening.dark.cults.impeding.his.progress.Kirito.finds.that.such.tasks.are.much.easier.said.than.done.","Ever since the release of the innovative NerveGear, gamers from all around the globe have been given the opportunity to experience a completely immersive virtual reality. Sword Art Online (SAO), one of the most recent games on the console, offers a gateway into the wondrous world of Aincrad, a vivid, medieval landscape where users can do anything within the limits of imagination. With the release of this worldwide sensation, gaming has never felt more lifelike. However, the idyllic fantasy rapidly becomes a brutal nightmare when SAO's creator traps thousands of players inside the game. The ""log-out"" function has been removed, with the only method of escape involving beating all of Aincrad's one hundred increasingly difficult levels. Adding to the struggle, any in-game death becomes permanent, ending the player's life in the real world. While Kazuto ""Kirito"" Kirigaya was fortunate enough to be a beta-tester for the game, he quickly finds that despite his advantages, he cannot overcome SAO's challenges alone. Teaming up with Asuna Yuuki and other talented players, Kirito makes an effort to face the seemingly insurmountable trials head-on. But with difficult bosses and threatening dark cults impeding his progress, Kirito finds that such tasks are much easier said than done. "
29758,Taboo Tattoo,Action.MartialArts.Mystery.Supernatural.SuperPower,Seigi.a.martial.arts.trained.middle.schooler.often.feels.driven.to.protect.the.weaker.people.around.him.One.day.he.defends.a.homeless.man.against.some.punks.and.the.man.gives.him.a.strange.tattoo.on.his.palm.in.return.The.tattoo.is.a.secret.weapon.produced.in.the.arms.race.between.America.and.the.Serinistan.Kingdom.Seigi.finds.himself.in.over.his.head.when.a.powerful.girl.using.the.same.secret.weapon.violently.pursues.him.in.order.to.retrieve.it.His.skill.at.martial.arts.may.not.be.enough.to.keep.him.alive.but.will.he.be.able.to.learn.how.to.trigger.the.power.of.his.tattoo.in.time?.(Source:.MU),"Seigi, a martial arts trained middle schooler, often feels driven to protect the weaker people around him. One day, he defends a homeless man against some punks, and the man gives him a strange tattoo on his palm in return. The tattoo is a secret weapon produced in the arms race between America and the Serinistan Kingdom. Seigi finds himself in over his head when a powerful girl, using the same secret weapon, violently pursues him in order to retrieve it. His skill at martial arts may not be enough to keep him alive, but will he be able to learn how to trigger the power of his tattoo in time? (Source: MU)"
35790,Tate no Yuusha no Nariagari,Action.Adventure.Drama.Fantasy,"The.Four.Cardinal.Heroes.are.a.group.of.ordinary.men.from.modern-day.Japan.summoned.to.the.kingdom.of.Melromarc.to.become.its.saviors.Melromarc.is.a.country.plagued.by.the.Waves.of.Catastrophe.that.have.repeatedly.ravaged.the.land.and.brought.disaster.to.its.citizens.for.centuries.The.four.heroes.are.respectively.bestowed.a.sword.spear.bow.and.shield.to.vanquish.these.Waves.Naofumi.Iwatani.an.otaku.becomes.cursed.with.the.fate.of.being.the.""Shield.Hero."".Armed.with.only.a.measly.shield.Naofumi.is.belittled.and.ridiculed.by.his.fellow.heroes.and.the.kingdom's.people.due.to.his.weak.offensive.capabilities.and.lackluster.personality.When.the.heroes.are.provided.with.resources.and.comrades.to.train.with.Naofumi.sets.out.with.the.only.person.willing.to.train.alongside.him.Malty.Melromarc.He.is.soon.betrayed.by.her.however.and.becomes.falsely.accused.of.taking.advantage.of.her.Naofumi.then.becomes.heavily.discriminated.against.and.hated.by.the.people.of.Melromarc.for.something.he.didn't.do.With.a.raging.storm.of.hurt.and.mistrust.in.his.heart.Naofumi.begins.his.journey.of.strengthening.himself.and.his.reputation.Further.along.however.the.difficulty.of.being.on.his.own.sets.in.so.Naofumi.buys.a.demi-human.slave.on.the.verge.of.death.named.Raphtalia.to.accompany.him.on.his.travels.As.the.Waves.approach.the.kingdom.Naofumi.and.Raphtalia.must.fight.for.the.survival.of.the.kingdom.and.protect.the.people.of.Melromarc.from.their.ill-fated.future.","The Four Cardinal Heroes are a group of ordinary men from modern-day Japan summoned to the kingdom of Melromarc to become its saviors. Melromarc is a country plagued by the Waves of Catastrophe that have repeatedly ravaged the land and brought disaster to its citizens for centuries. The four heroes are respectively bestowed a sword, spear, bow, and shield to vanquish these Waves. Naofumi Iwatani, an otaku, becomes cursed with the fate of being the ""Shield Hero."" Armed with only a measly shield, Naofumi is belittled and ridiculed by his fellow heroes and the kingdom's people due to his weak offensive capabilities and lackluster personality. When the heroes are provided with resources and comrades to train with, Naofumi sets out with the only person willing to train alongside him, Malty Melromarc. He is soon betrayed by her, however, and becomes falsely accused of taking advantage of her. Naofumi then becomes heavily discriminated against and hated by the people of Melromarc for something he didn't do. With a raging storm of hurt and mistrust in his heart, Naofumi begins his journey of strengthening himself and his reputation. Further along however, the difficulty of being on his own sets in, so Naofumi buys a demi-human slave on the verge of death named Raphtalia to accompany him on his travels. As the Waves approach the kingdom, Naofumi and Raphtalia must fight for the survival of the kingdom and protect the people of Melromarc from their ill-fated future. "
2001,Tengen Toppa Gurren Lagann,Action.Adventure.Comedy.Mecha.SciFi,"Simon.and.Kamina.were.born.and.raised.in.a.deep.underground.village.hidden.from.the.fabled.surface.Kamina.is.a.free-spirited.loose.cannon.bent.on.making.a.name.for.himself.while.Simon.is.a.timid.young.boy.with.no.real.aspirations.One.day.while.excavating.the.earth.Simon.stumbles.upon.a.mysterious.object.that.turns.out.to.be.the.ignition.key.to.an.ancient.artifact.of.war.which.the.duo.dubs.Lagann.Using.their.new.weapon.Simon.and.Kamina.fend.off.a.surprise.attack.from.the.surface.with.the.help.of.Yoko.Littner.a.hot-blooded.redhead.wielding.a.massive.gun.who.wanders.the.world.above.In.the.aftermath.of.the.battle.the.sky.is.now.in.plain.view.prompting.Simon.and.Kamina.to.set.off.on.a.journey.alongside.Yoko.to.explore.the.wastelands.of.the.surface.Soon.they.join.the.fight.against.the.""Beastmen"".humanoid.creatures.that.terrorize.the.remnants.of.humanity.in.powerful.robots.called.""Gunmen."".Although.they.face.some.challenges.and.setbacks.the.trio.bravely.fights.these.new.enemies.alongside.other.survivors.to.reclaim.the.surface.while.slowly.unraveling.a.galaxy-sized.mystery.","Simon and Kamina were born and raised in a deep, underground village, hidden from the fabled surface. Kamina is a free-spirited loose cannon bent on making a name for himself, while Simon is a timid young boy with no real aspirations. One day while excavating the earth, Simon stumbles upon a mysterious object that turns out to be the ignition key to an ancient artifact of war, which the duo dubs Lagann. Using their new weapon, Simon and Kamina fend off a surprise attack from the surface with the help of Yoko Littner, a hot-blooded redhead wielding a massive gun who wanders the world above. In the aftermath of the battle, the sky is now in plain view, prompting Simon and Kamina to set off on a journey alongside Yoko to explore the wastelands of the surface. Soon, they join the fight against the ""Beastmen,"" humanoid creatures that terrorize the remnants of humanity in powerful robots called ""Gunmen."" Although they face some challenges and setbacks, the trio bravely fights these new enemies alongside other survivors to reclaim the surface, while slowly unraveling a galaxy-sized mystery. "
49891,Tensei shitara Ken Deshita,Action.Fantasy,"A.nameless.sword.wakes.up.to.discover.he.has.been.reincarnated.from.his.former.life.as.a.human.With.his.power.of.telekinesis.he.moves.around.this.new.world.acquiring.several.skills.and.abilities.When.the.sword.comes.upon.a.forest.filled.with.monsters.he.meets.a.young.girl.fleeing.from.a.beast.Grabbing.the.sword.the.girl.easily.defeats.the.monster.After.introducing.herself.as.Fran.she.names.the.sword.""Shishou"".and.officially.becomes.his.wielder.The.two.set.out.to.become.adventurers.but.unfortunately.for.Fran.she.is.a.member.of.the.Black.Cat.Tribeâ€”a.Beastkin.group.with.a.bad.reputation.No.member.of.this.tribe.has.ever.evolved.into.a.mightier.beast.but.Fran.plans.to.be.the.first.and.achieve.her.parents'.dream.As.Shishou.promises.to.remain.her.sword.until.she.attains.her.goal.they.form.an.unstoppable.partnership.of.impressive.strength.","A nameless sword wakes up to discover he has been reincarnated from his former life as a human. With his power of telekinesis, he moves around this new world, acquiring several skills and abilities. When the sword comes upon a forest filled with monsters, he meets a young girl fleeing from a beast. Grabbing the sword, the girl easily defeats the monster. After introducing herself as Fran, she names the sword ""Shishou"" and officially becomes his wielder. The two set out to become adventurers, but unfortunately for Fran, she is a member of the Black Cat Tribeâ€”a Beastkin group with a bad reputation. No member of this tribe has ever evolved into a mightier beast, but Fran plans to be the first and achieve her parents' dream. As Shishou promises to remain her sword until she attains her goal, they form an unstoppable partnership of impressive strength. "
22687,Terra Formars,Action.Drama.Horror.SciFi.Space,"During.the.21st.century.humanity.attempted.to.colonize.Mars.by.sending.two.species.which.could.endure.the.harsh.environment.of.the.planet.to.terraform.itâ€”algae.and.cockroaches.However.they.did.not.anticipate.the.species'.remarkable.ability.to.adapt.Now.in.the.26th.century.a.lethal.disease.known.as.the.Alien.Engine.Virus.has.arrived.on.Earth.and.the.cure.is.suspected.to.be.found.only.on.Mars.The.problem.is.Mars.in.the.present.is.overrun.by.creatures.known.as.""Terraformars"".incredibly.powerful.and.intelligent.humanoid.cockroaches.that.mutated.from.those.originally.sent.to.the.planet.The.Annex.I.team.consisting.of.a.hundred.men.and.women.genetically.enhanced.with.characteristics.of.powerful.organisms.from.earth.has.been.sent.to.Mars.on.a.mission.to.find.the.cause.of.the.Alien.Engine.Virus.and.to.help.cure.humanityâ€”signalling.the.start.of.the.crew's.fight.for.survival.","During the 21st century, humanity attempted to colonize Mars by sending two species which could endure the harsh environment of the planet to terraform itâ€”algae and cockroaches. However, they did not anticipate the species' remarkable ability to adapt. Now in the 26th century, a lethal disease known as the Alien Engine Virus has arrived on Earth, and the cure is suspected to be found only on Mars. The problem is, Mars in the present is overrun by creatures known as ""Terraformars,"" incredibly powerful and intelligent humanoid cockroaches that mutated from those originally sent to the planet. The Annex I team, consisting of a hundred men and women genetically enhanced with characteristics of powerful organisms from earth, has been sent to Mars on a mission to find the cause of the Alien Engine Virus and to help cure humanityâ€”signalling the start of the crew's fight for survival. "
41353,The God of High School,Action.Adventure.Comedy.Fantasy.MartialArts.SciFi.Supernatural,"The.""God.of.High.School"".tournament.has.begun.seeking.out.the.greatest.fighter.among.Korean.high.school.students!.All.martial.arts.styles.weapons.means.and.methods.of.attaining.victory.are.permitted.The.prize?.One.wish.for.anything.desired.by.the.winner.Taekwondo.expert.Jin.Mo-Ri.is.invited.to.participate.in.the.competition.There.he.befriends.karate.specialist.Han.Dae-Wi.and.swordswoman.Yu.Mi-Ra.who.both.have.entered.for.their.own.personal.reasons.Mo-Ri.knows.that.no.opponent.will.be.the.same.and.that.the.matches.will.be.the.most.ruthless.he.has.ever.fought.in.his.life.But.instead.of.being.worried.this.prospect.excites.him.beyond.belief.A.secret.lies.beneath.the.facade.of.a.transparent.test.of.combat.prowess.the.tournament.claims.to.beâ€”one.that.has.Korean.political.candidate.Park.Mu-Jin.watching.every.fight.with.expectant.hungry.eyes.Mo-Ri.Dae-Wi.and.Mi-Ra.are.about.to.discover.what.it.really.means.to.become.the.God.of.High.School.","The ""God of High School"" tournament has begun, seeking out the greatest fighter among Korean high school students! All martial arts styles, weapons, means, and methods of attaining victory are permitted. The prize? One wish for anything desired by the winner. Taekwondo expert Jin Mo-Ri is invited to participate in the competition. There he befriends karate specialist Han Dae-Wi and swordswoman Yu Mi-Ra, who both have entered for their own personal reasons. Mo-Ri knows that no opponent will be the same and that the matches will be the most ruthless he has ever fought in his life. But instead of being worried, this prospect excites him beyond belief. A secret lies beneath the facade of a transparent test of combat prowess the tournament claims to beâ€”one that has Korean political candidate Park Mu-Jin watching every fight with expectant, hungry eyes. Mo-Ri, Dae-Wi, and Mi-Ra are about to discover what it really means to become the God of High School. "
22319,Tokyo Ghoul,Action.Drama.Horror.Mystery.Psychological.Supernatural,"A.sinister.threat.is.invading.Tokyo:.flesh-eating.""ghouls"".who.appear.identical.to.humans.and.blend.into.their.population.Reserved.college.student.Ken.Kaneki.buries.his.nose.in.books.and.avoids.the.news.of.the.growing.crisis.However.the.appearance.of.an.attractive.woman.named.Rize.Kamishiro.shatters.his.solitude.when.she.forwardly.asks.him.on.a.date.While.walking.Rize.home.Kaneki.discovers.she.isn't.as.kind.as.she.first.appeared.and.she.has.led.him.on.with.sinister.intent.After.a.tragic.struggle.he.later.awakens.in.a.hospital.to.learn.his.life.was.saved.by.transplanting.the.now.deceased.Rize's.organs.into.his.own.body.Kaneki's.body.begins.to.change.in.horrifying.ways.and.he.transforms.into.a.human-ghoul.hybrid.As.he.embarks.on.his.new.dreadful.journey.Kaneki.clings.to.his.humanity.in.the.evolving.bloody.conflict.between.society's.new.monsters.and.the.government.agents.who.hunt.them.","A sinister threat is invading Tokyo: flesh-eating ""ghouls"" who appear identical to humans and blend into their population. Reserved college student Ken Kaneki buries his nose in books and avoids the news of the growing crisis. However, the appearance of an attractive woman named Rize Kamishiro shatters his solitude when she forwardly asks him on a date. While walking Rize home, Kaneki discovers she isn't as kind as she first appeared, and she has led him on with sinister intent. After a tragic struggle, he later awakens in a hospital to learn his life was saved by transplanting the now deceased Rize's organs into his own body. Kaneki's body begins to change in horrifying ways, and he transforms into a human-ghoul hybrid. As he embarks on his new dreadful journey, Kaneki clings to his humanity in the evolving bloody conflict between society's new monsters and the government agents who hunt them. "
